area,building,direction,elevator,floor,garden,heating,_id,layout,region,renovation,stairway,structure,totalPrice,type,unitPrice,usage,year
167.61,板塔结合,南 北,有,高楼层 (共24层),经开北,集中供暖,101117680921,3室1厅1厨2卫,未央,其他,两梯四户,钢混结构,380.0,平层,22672.0,普通住宅,
129.35,板塔结合,南 北,有,低楼层 (共32层),经开北,集中供暖,101117680933,3室2厅1厨2卫,未央,其他,两梯五户,钢混结构,230.0,,17782.0,普通住宅,
65.75,塔楼,西南,有,中楼层 (共28层),城西,集中供暖,101117680948,1室1厅1厨1卫,莲湖,其他,五梯三十六户,钢混结构,92.0,平层,13993.0,商住两用,
139.0,板楼,南 北,有,低楼层 (共33层),雁鸣湖,集中供暖,101117680963,4室2厅1厨2卫,灞桥,其他,两梯四户,钢混结构,260.0,,18706.0,普通住宅,
69.0,板塔结合,北,有,高楼层 (共33层),曲江,集中供暖,101117679876,2室1厅1厨1卫,长安,其他,三梯七户,钢混结构,117.0,,16957.0,普通住宅,
142.76,板塔结合,南 北,有,中楼层 (共26层),城南,集中供暖,101117679926,3室2厅1厨2卫,雁塔,其他,两梯七户,框架结构,149.0,,10438.0,普通住宅,
93.0,板塔结合,南 北,有,高楼层 (共11层),长安,集中供暖,101117679950,3室2厅1厨1卫,长安,其他,两梯四户,钢混结构,210.0,,22581.0,普通住宅,
143.06,板塔结合,南 北,有,高楼层 (共33层),经开南,集中供暖,101117679964,3室1厅1厨2卫,未央,精装,两梯两户,钢混结构,310.0,平层,21670.0,普通住宅,未满两年
107.15,板塔结合,东 南,有,中楼层 (共25层),经开南,集中供暖,101117679972,3室2厅1厨1卫,未央,其他,两梯八户,框架结构,130.0,,12133.0,普通住宅,
61.85,塔楼,南,有,高楼层 (共18层),经开南,自供暖,101117679977,1室1厅1厨1卫,未央,其他,两梯八户,钢混结构,65.0,,10510.0,普通住宅,
143.0,板塔结合,南 北,有,高楼层 (共33层),经开南,集中供暖,101117679981,3室2厅1厨2卫,未央,精装,两梯两户,钢混结构,330.0,,23077.0,普通住宅,
98.2,板塔结合,南,有,低楼层 (共32层),曲江,集中供暖,101117680044,3室2厅1厨1卫,雁塔,其他,两梯四户,钢混结构,200.0,,20367.0,普通住宅,
88.0,板塔结合,东 北,有,高楼层 (共11层),浐河西路,集中供暖,101117680047,2室2厅1厨1卫,未央,其他,一梯四户,钢混结构,116.0,,13182.0,普通住宅,
42.61,塔楼,北,有,中楼层 (共32层),城北,集中供暖,101117680058,1室0厅1厨1卫,未央,其他,三梯十户,钢混结构,48.0,,11265.0,普通住宅,满两年
68.0,板塔结合,南,有,高楼层 (共11层),浐河西路,集中供暖,101117680060,1室2厅1厨1卫,未央,其他,一梯四户,钢混结构,89.0,,13089.0,普通住宅,
54.0,板塔结合,南 北,无,低楼层 (共8层),城东,自供暖,101117680200,2室1厅1厨1卫,碑林,其他,一梯五户,钢混结构,54.0,,10000.0,普通住宅,
94.08,板塔结合,北,有,中楼层 (共17层),临潼,集中供暖,101117680202,3室2厅1厨2卫,临潼,毛坯,两梯十户,框架结构,95.0,,10098.0,普通住宅,满两年
106.61,板塔结合,南 北,有,中楼层 (共23层),曲江,集中供暖,101117680236,3室2厅1厨2卫,雁塔,其他,两梯四户,钢混结构,212.0,,19886.0,普通住宅,
124.6,板塔结合,南 北,有,低楼层 (共26层),曲江,自供暖,101117680238,3室2厅1厨2卫,雁塔,毛坯,两梯四户,钢混结构,245.0,平层,19663.0,普通住宅,
43.21,板塔结合,西,有,高楼层 (共25层),城南,集中供暖,101117680279,1室0厅1厨1卫,雁塔,其他,三梯十九户,钢混结构,58.0,,13423.0,普通住宅,
110.0,板楼,南 北,有,高楼层 (共22层),长安,集中供暖,101117679187,3室2厅1厨2卫,长安,其他,两梯四户,钢混结构,165.0,,15000.0,普通住宅,
129.93,板楼,南 北,有,低楼层 (共18层),城北,集中供暖,101117679205,3室2厅1厨2卫,未央,其他,两梯三户,钢混结构,228.0,,17548.0,普通住宅,
60.0,板楼,南,无,高楼层 (共7层),城内,自供暖,101117679227,2室1厅1厨1卫,碑林,其他,一梯四户,框架结构,125.0,,20834.0,普通住宅,
89.63,板塔结合,南 北,有,中楼层 (共31层),浐河西路,集中供暖,101117679237,2室2厅1厨1卫,灞桥,其他,两梯四户,钢混结构,135.0,,15062.0,普通住宅,
42.0,板塔结合,北,有,中楼层 (共25层),城北,集中供暖,101117679257,1室0厅1厨1卫,未央,其他,三梯十七户,钢混结构,69.0,,16429.0,普通住宅,
92.88,板楼,南 北,有,低楼层 (共6层),长安,集中供暖,101117679321,3室2厅1厨1卫,长安,其他,两梯两户,框架结构,193.0,平层,20780.0,普通住宅,
85.47,板楼,南,有,高楼层 (共11层),西咸,集中供暖,101117679323,2室1厅1厨1卫,高陵,其他,两梯三户,钢混结构,58.0,,6787.0,普通住宅,
116.0,平房,南 北,无,中楼层 (共6层),临潼,集中供暖,101117679330,3室2厅1厨1卫,临潼,其他,一梯两户,混合结构,79.0,,6811.0,普通住宅,
103.0,板塔结合,南 北,无,中楼层 (共6层),临潼,自供暖,101117679348,2室2厅1厨1卫,临潼,其他,一梯两户,砖混结构,75.0,,7282.0,普通住宅,
103.36,板塔结合,东南,有,低楼层 (共33层),浐灞周边,集中供暖,101117679349,3室2厅1厨1卫,灞桥,精装,两梯四户,钢混结构,140.0,,13545.0,普通住宅,
93.64,,南 北,,低楼层 (共6层),临潼,集中供暖,101117679357,2室2厅1厨1卫,临潼,其他,一梯两户,混合结构,70.0,,7476.0,普通住宅,
158.0,板塔结合,南 北,有,高楼层 (共18层),经开北,集中供暖,101117679380,4室2厅1厨2卫,未央,其他,两梯四户,钢混结构,355.0,平层,22469.0,普通住宅,
124.0,板楼,南 北,,高楼层 (共34层),西咸,集中供暖,101117679391,3室2厅1厨2卫,高陵,其他,一梯四户,钢混结构,125.0,平层,10081.0,普通住宅,
97.3,,南,,低楼层 (共33层),西咸,,101117679398,3室2厅1厨1卫,高陵,其他,一梯两户,未知结构,73.0,,7503.0,普通住宅,
90.74,板楼,南,有,低楼层 (共18层),曲江,集中供暖,101117679400,2室2厅1厨1卫,雁塔,精装,两梯四户,钢混结构,169.0,,18625.0,普通住宅,满两年
68.98,板塔结合,南,有,高楼层 (共17层),城东,集中供暖,101117679402,3室1厅1厨2卫,新城区,其他,两梯十户,框架结构,110.0,跃层,15947.0,普通住宅,
164.0,板塔结合,东 东南 南,有,高楼层 (共33层),雁南,集中供暖,101117678591,4室2厅1厨2卫,雁塔,精装,两梯三户,钢混结构,430.0,平层,26220.0,普通住宅,
57.0,塔楼,南 北,有,高楼层 (共18层),矿山路,集中供暖,101117678601,1室1厅1厨1卫,灞桥,其他,两梯六户,钢混结构,85.0,平层,14913.0,普通住宅,
97.81,板塔结合,南 北,有,高楼层 (共33层),曲江,集中供暖,101117678622,3室2厅1厨1卫,雁塔,其他,一梯两户,钢混结构,209.0,,21368.0,普通住宅,满两年
106.44,板塔结合,北 南,有,低楼层 (共6层),长安,集中供暖,101117678656,3室2厅1厨2卫,长安,其他,一梯两户,钢混结构,186.0,,17475.0,普通住宅,满两年
100.0,板塔结合,南,有,中楼层 (共34层),经开北,集中供暖,101117678663,3室2厅1厨1卫,未央,精装,两梯四户,钢混结构,210.0,,21000.0,普通住宅,
133.44,板塔结合,南 北,有,中楼层 (共32层),经开南,集中供暖,101117678670,3室1厅1厨2卫,未央,其他,两梯四户,钢混结构,245.0,平层,18361.0,普通住宅,
84.12,板塔结合,南,有,低楼层 (共33层),城西,集中供暖,101117678691,2室1厅1厨1卫,莲湖,其他,两梯四户,钢混结构,125.0,,14860.0,普通住宅,
270.0,板楼,南 北,有,中楼层 (共9层),曲江,集中供暖,101117678707,5室3厅1厨3卫,雁塔,毛坯,两梯两户,钢混结构,1500.0,,55556.0,普通住宅,
61.67,板塔结合,东南,,中楼层 (共7层),经开北,自供暖,101117678712,2室1厅1厨1卫,未央,其他,一梯三户,混合结构,70.0,,11351.0,普通住宅,满五年
141.5,塔楼,西南,有,高楼层 (共29层),城北,集中供暖,101117678720,3室2厅1厨2卫,未央,其他,两梯四户,框架结构,170.0,,12015.0,普通住宅,
128.0,板塔结合,南 北,有,高楼层 (共7层),广泰门,集中供暖,101117678739,4室2厅1厨2卫,未央,其他,一梯两户,钢混结构,480.0,,37500.0,普通住宅,
117.88,,南 北,,高楼层 (共33层),临潼,集中供暖,101117678762,3室2厅1厨2卫,临潼,其他,一梯四户,未知结构,108.0,,9162.0,普通住宅,
108.0,板塔结合,南,有,高楼层 (共30层),城北,集中供暖,101117678776,3室1厅1厨1卫,未央,精装,三梯十二户,钢混结构,170.0,平层,15741.0,普通住宅,
166.69,板楼,南 北,有,中楼层 (共7层),西咸,集中供暖,101117678781,4室2厅1厨2卫,长安,其他,一梯四户,钢混结构,680.0,平层,40795.0,普通住宅,未满两年
83.7,板楼,南,有,中楼层 (共34层),城北,集中供暖,101117678791,2室2厅1厨1卫,未央,精装,两梯四户,钢混结构,170.0,,20311.0,普通住宅,
90.15,板楼,东北,有,中楼层 (共32层),城北,集中供暖,101117678840,2室2厅1厨1卫,未央,其他,两梯五户,钢混结构,130.0,,14421.0,普通住宅,
108.0,塔楼,南 北,有,中楼层 (共33层),经开北,集中供暖,101117677911,2室2厅1厨1卫,未央,其他,三梯九户,钢混结构,152.0,,14075.0,普通住宅,
113.46,板楼,南,,中楼层 (共30层),经开北,集中供暖,101117677922,3室2厅1厨1卫,未央,其他,一梯六户,钢混结构,130.0,平层,11458.0,普通住宅,
87.49,板楼,南 西南,有,低楼层 (共30层),经开南,集中供暖,101117677930,3室2厅1厨1卫,未央,其他,两梯四户,钢混结构,169.0,平层,19317.0,普通住宅,
134.0,板塔结合,南 北,有,中楼层 (共23层),城东,自供暖,101117677948,3室2厅1厨2卫,碑林,简装,两梯八户,钢混结构,170.0,,12687.0,普通住宅,
58.77,塔楼,西,有,低楼层 (共17层),科技六路,自供暖,101117677984,1室1厅1厨1卫,雁塔,其他,四梯三十七户,框架结构,98.0,,16676.0,普通住宅,满五年
130.0,,东南 南,,低楼层 (共25层),高陵,集中供暖,101117678005,3室2厅1厨2卫,高陵,毛坯,一梯两户,未知结构,125.0,,9616.0,普通住宅,
84.0,板楼,南,有,高楼层 (共11层),西咸,集中供暖,101117678017,2室1厅1厨1卫,未央,其他,两梯三户,钢混结构,132.0,平层,15715.0,普通住宅,
128.0,板楼,南 北,有,高楼层 (共33层),高陵,集中供暖,101117678053,3室2厅1厨2卫,高陵,精装,两梯四户,钢混结构,134.0,,10469.0,普通住宅,
105.82,板楼,南 北,有,中楼层 (共26层),世博园,集中供暖,101117678088,3室2厅1厨2卫,灞桥,其他,三梯四户,钢混结构,185.0,,17483.0,普通住宅,未满两年
78.24,板塔结合,南,有,高楼层 (共18层),经开北,集中供暖,101117678100,2室1厅1厨1卫,未央,精装,一梯五户,钢混结构,145.0,平层,18533.0,普通住宅,满两年
45.6,,南 北,,中楼层 (共5层),城西,,101117678102,1室1厅1厨1卫,莲湖,其他,一梯一户,未知结构,45.0,,9869.0,普通住宅,
142.0,板塔结合,南 北,有,高楼层 (共30层),长安,集中供暖,101117678104,3室2厅1厨2卫,长安,其他,两梯三户,框架结构,265.0,,18662.0,普通住宅,
89.0,板楼,南,有,高楼层 (共16层),纺织城,集中供暖,101117678109,2室2厅1厨1卫,灞桥,其他,一梯六户,框架结构,115.0,,12922.0,普通住宅,
98.65,塔楼,西南,有,高楼层 (共22层),太白南路,集中供暖,101117678117,2室2厅1厨1卫,雁塔,其他,两梯六户,框架结构,145.0,,14699.0,普通住宅,
210.0,板塔结合,南 北,有,高楼层 (共28层),曲江,集中供暖,101117678148,4室2厅1厨4卫,雁塔,其他,两梯两户,钢混结构,780.0,平层,37143.0,普通住宅,
99.6,板塔结合,南,有,低楼层 (共29层),城北,集中供暖,101117678153,3室1厅1厨2卫,未央,其他,三梯六户,钢混结构,198.0,,19880.0,普通住宅,
152.99,板楼,南 北,无,高楼层 (共6层),长安,自供暖,101117677283,3室1厅1厨2卫,长安,精装,一梯两户,砖混结构,105.0,平层,6864.0,普通住宅,
59.5,板楼,西,,高楼层 (共6层),纺织城,集中供暖,101117677284,2室1厅1厨1卫,灞桥,简装,一梯三户,混合结构,55.0,,9244.0,普通住宅,
87.95,板塔结合,南,有,中楼层 (共33层),纺织城,集中供暖,101117677293,3室1厅1厨1卫,灞桥,简装,两梯四户,钢混结构,135.0,平层,15350.0,普通住宅,满两年
168.85,,南 北,,高楼层 (共6层),西咸,,101117677298,4室1厅1厨2卫,长安,其他,一梯两户,未知结构,510.0,平层,30205.0,普通住宅,
69.1,板塔结合,南,无,中楼层 (共7层),城南,自供暖,101117677315,2室1厅1厨1卫,雁塔,其他,一梯三户,混合结构,80.0,,11578.0,普通住宅,
131.75,板楼,西 北,有,低楼层 (共11层),浐河西路,集中供暖,101117677356,3室1厅1厨2卫,灞桥,其他,一梯两户,钢混结构,238.0,平层,18065.0,普通住宅,
50.3,,南,,低楼层 (共2层),纺织城,,101117677373,2室1厅1厨1卫,灞桥,其他,一梯一户,未知结构,38.0,,7555.0,普通住宅,满两年
63.75,塔楼,东南,有,低楼层 (共20层),临潼,集中供暖,101117677392,3室2厅1厨2卫,临潼,其他,两梯十四户,框架结构,98.0,,15373.0,普通住宅,
94.29,板塔结合,南,有,低楼层 (共33层),城西,集中供暖,101117677409,2室2厅1厨1卫,雁塔,精装,三梯六户,钢混结构,148.0,平层,15697.0,普通住宅,未满两年
82.24,板塔结合,南 北,有,高楼层 (共33层),纺织城,集中供暖,101117677415,2室1厅1厨1卫,灞桥,简装,两梯四户,钢混结构,130.0,,15808.0,普通住宅,
68.0,,东南,,低楼层 (共5层),李家村,,101117677443,2室1厅1厨1卫,碑林,其他,一梯两户,未知结构,76.0,,11177.0,普通住宅,
96.82,板楼,南 北,有,中楼层 (共14层),经开北,集中供暖,101117677446,2室2厅1厨1卫,未央,精装,两梯两户,钢混结构,245.0,,25305.0,普通住宅,
94.35,板塔结合,西北,有,低楼层 (共33层),城西,集中供暖,101117677447,2室2厅1厨1卫,莲湖,精装,五梯十六户,钢混结构,132.0,,13991.0,普通住宅,
88.81,板塔结合,东北,有,高楼层 (共18层),城北,集中供暖,101117677450,2室2厅1厨1卫,新城区,其他,五梯二十五户,钢混结构,135.0,,15201.0,普通住宅,
69.9,板塔结合,东,有,低楼层 (共32层),纺织城,集中供暖,101117677459,2室1厅1厨1卫,灞桥,其他,三梯十一户,钢混结构,108.0,平层,15451.0,普通住宅,
35.21,塔楼,北,有,高楼层 (共32层),城南,集中供暖,101117677569,1室0厅1厨1卫,雁塔,其他,五梯四十一户,钢混结构,47.0,平层,13349.0,普通住宅,
106.0,板塔结合,南 北,有,中楼层 (共33层),曲江,集中供暖,101117676763,2室1厅1厨1卫,雁塔,其他,两梯四户,钢混结构,155.0,,14623.0,普通住宅,
86.79,塔楼,西南,有,高楼层 (共34层),城南,集中供暖,101117676770,2室2厅1厨1卫,雁塔,其他,三梯八户,钢混结构,182.0,,20971.0,普通住宅,
136.5,板塔结合,南 北,有,低楼层 (共9层),曲江,集中供暖,101117676847,3室2厅1厨2卫,雁塔,其他,两梯两户,钢混结构,415.0,,30403.0,普通住宅,未满两年
144.91,板塔结合,南 北,有,中楼层 (共12层),高陵,集中供暖,101117676885,4室2厅1厨2卫,高陵,毛坯,一梯两户,框架结构,115.0,,7936.0,普通住宅,
77.5,板塔结合,南 西,有,低楼层 (共18层),高陵,集中供暖,101117676899,2室1厅1厨1卫,高陵,其他,两梯五户,钢混结构,80.0,平层,10323.0,普通住宅,
111.16,板塔结合,南 北,有,高楼层 (共33层),经开南,集中供暖,101117676901,3室2厅1厨2卫,未央,精装,两梯五户,钢混结构,215.0,,19342.0,普通住宅,未满两年
90.0,板塔结合,西南,有,中楼层 (共32层),城西,集中供暖,101117676902,2室1厅1厨1卫,雁塔,其他,两梯四户,钢混结构,158.0,,17556.0,普通住宅,
77.87,板楼,南 北,无,高楼层 (共7层),高新一中,集中供暖,101117676921,2室1厅1厨1卫,雁塔,其他,一梯三户,混合结构,200.0,平层,25684.0,普通住宅,
121.46,板楼,东 西,有,高楼层 (共24层),城西,集中供暖,101117676925,2室2厅1厨1卫,莲湖,精装,两梯六户,钢混结构,240.0,平层,19760.0,普通住宅,满两年
174.7,,南 北,无,中楼层 (共5层),户县,,101117676944,4室2厅1厨2卫,鄠邑区,精装,一梯三户,未知结构,158.0,,9045.0,普通住宅,满五年
79.23,板塔结合,南,有,低楼层 (共27层),高陵,集中供暖,101117676950,2室2厅1厨1卫,高陵,其他,两梯四户,钢混结构,87.8,平层,11082.0,普通住宅,满五年
149.95,板楼,南 北,有,低楼层 (共27层),高新三小,集中供暖,101117676961,3室2厅1厨2卫,雁塔,精装,两梯两户,钢混结构,588.0,平层,39214.0,普通住宅,满两年
94.0,板楼,西南,有,低楼层 (共33层),浐河西路,集中供暖,101117676968,3室2厅1厨1卫,灞桥,精装,两梯四户,钢混结构,165.0,,17554.0,普通住宅,
135.0,板塔结合,北,有,中楼层 (共26层),城南,自供暖,101117676984,3室2厅1厨2卫,雁塔,精装,三梯八户,钢混结构,162.0,,12000.0,普通住宅,
106.45,板塔结合,南 北,有,中楼层 (共33层),经开南,集中供暖,101117677014,3室1厅1厨1卫,未央,其他,两梯四户,钢混结构,200.0,,18789.0,普通住宅,
42.45,塔楼,南,有,高楼层 (共14层),城北,集中供暖,101117677043,1室1厅1厨1卫,未央,简装,两梯七户,钢混结构,58.0,,13664.0,普通住宅,满五年
104.01,板塔结合,南,有,高楼层 (共17层),经开南,集中供暖,101117676095,2室2厅1厨2卫,未央,其他,一梯三户,钢混结构,178.0,,17114.0,普通住宅,满五年
160.51,板塔结合,南 北,有,高楼层 (共12层),雁南,集中供暖,101117676103,4室2厅1厨3卫,雁塔,其他,两梯两户,钢混结构,435.0,平层,27102.0,普通住宅,
86.85,塔楼,南,有,低楼层 (共33层),纺织城,集中供暖,101117676158,2室2厅1厨1卫,灞桥,其他,两梯四户,钢混结构,130.0,平层,14969.0,普通住宅,满两年
156.02,板楼,南 北,有,低楼层 (共31层),世博园,集中供暖,101117676211,3室2厅1厨2卫,灞桥,精装,两梯三户,钢混结构,308.0,平层,19742.0,普通住宅,满两年
55.0,塔楼,北 南,有,高楼层 (共32层),唐延路,集中供暖,101117676231,1室1厅1厨1卫,雁塔,其他,三梯十户,钢混结构,77.0,平层,14000.0,普通住宅,
161.31,板楼,南 北,有,中楼层 (共30层),草滩,集中供暖,101117676246,4室2厅1厨2卫,未央,精装,一梯两户,钢混结构,260.0,,16119.0,普通住宅,满两年
97.0,板楼,南 北,,低楼层 (共17层),临潼,集中供暖,101117676265,3室1厅1厨1卫,临潼,其他,一梯两户,钢混结构,75.0,,7732.0,普通住宅,
95.86,塔楼,南,有,高楼层 (共18层),城南,自供暖,101117676275,2室2厅1厨1卫,雁塔,其他,两梯三户,钢混结构,130.0,,13562.0,普通住宅,满两年
